gameid,gamedate,home_teamid,away_teamid,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22400922,2025-03-09,1610612749,1610612739,0.8,1,120.6,122.4,110.6,105.8,23.6,22,4,4.2,6.2,5.6,84,88.4,0.517,0.4715999999999999,34.8,38.4,0.4202,0.398,23.8,29.2,0.8164,0.8221999999999999,44.4,48.2,15.8,16,13.2,11
22400925,2025-03-09,1610612750,1610612759,0.6,0.2,116,108.8,108.8,119.2,26,29.2,4,4.8,6,10,90.8,94.6,0.46659999999999996,0.42800000000000005,40.6,42.4,0.339,0.3076,22,21.8,0.8648,0.6928,47.4,42,18.2,17.4,13,11.2
22400924,2025-03-09,1610612755,1610612762,0.2,0,109,116.2,121.8,128,23.4,25.2,3.2,5.4,8,5.6,90.6,93.8,0.44079999999999997,0.4546,37.2,40.4,0.3202,0.31479999999999997,22.2,24.8,0.8024000000000001,0.775,43.4,50.8,17.8,18.2,12.2,17.2
22400920,2025-03-09,1610612760,1610612743,0.8,0.6,124.8,119.2,110,114.2,26.8,30,6.6,4,11.6,7.4,94,92.2,0.47779999999999995,0.5075999999999999,43.6,31.2,0.4018,0.39880000000000004,21.8,17.2,0.8027999999999998,0.7958000000000001,46.2,49,20,17.4,11.6,14.2
22400921,2025-03-09,1610612742,1610612756,0.4,0.2,108,125.6,115,132.8,25.6,30.8,4,4.4,7.8,6.8,89.4,89,0.43100000000000005,0.5105999999999999,37.4,35.4,0.316,0.38720000000000004,23.2,25,0.8240000000000001,0.8141999999999999,42,42,15.6,18.8,11.2,13.4
22400938,2025-03-10,1610612744,1610612757,0.8,0.4,115.6,115.2,106.6,114.4,29.4,23.2,4.2,3.6,11.6,7,91.2,91.6,0.4396,0.4694,41.2,38.8,0.32439999999999997,0.3334,28.2,23.2,0.7788000000000002,0.7300000000000001,48.8,47,19.8,18.2,12.6,14.8
22400939,2025-03-10,1610612758,1610612752,0.6,0.4,119.8,107.8,115.4,112.2,26.8,24.4,4.4,4,8.4,7,86.6,93.4,0.5058,0.4322000000000001,35.2,39,0.391,0.3094,23.2,18.4,0.8006,0.8300000000000001,45.4,44,17.2,16.6,16.4,11.4
22400934,2025-03-10,1610612745,1610612753,0.8,0.6,117.6,108.8,109.6,108.8,21.6,21.6,5.8,5,6.2,7.4,92.4,87.6,0.4728,0.47300000000000003,34.8,30.2,0.3856,0.3084,21.6,22.4,0.783,0.7346000000000001,50.4,42.8,17,22.2,14.8,9.8
22400935,2025-03-10,1610612763,1610612756,0.2,0.4,125,128.8,128.8,132,30,31.8,4,4.4,7,6.4,94.4,89.6,0.4862,0.5334,36.8,32.2,0.29880000000000007,0.3858,23.8,24.6,0.9067999999999999,0.833,45.8,43.4,17.8,16.6,15.2,12
22400937,2025-03-10,1610612759,1610612742,0.4,0.2,118.4,110.2,119.6,121.6,31.4,26.6,3.6,5.2,8.8,8.8,90.8,90.2,0.502,0.4614,37.6,36.2,0.385,0.3826,18.2,18.2,0.6746000000000001,0.7182000000000001,41,39,18,16.6,11.8,12
22400933,2025-03-10,1610612741,1610612754,0.2,0.2,117.2,121.4,125,124.6,30.2,31.2,4.4,4.2,8.8,8.8,97,93.4,0.4452,0.4692,45.8,36.8,0.3054,0.39459999999999995,20,21.4,0.8061999999999999,0.8603999999999999,43.6,38.6,19.4,17.4,11.8,10.6
22400929,2025-03-10,1610612738,1610612762,0.8,0,117.6,115.2,110,126.2,25.2,24.4,5.2,4.8,6.8,7,87.8,89,0.48040000000000005,0.45640000000000003,42.6,40,0.4024,0.3388,19.8,27,0.8210000000000001,0.7627999999999999,45.2,47,15.6,19.2,10.6,18.6
22400930,2025-03-10,1610612751,1610612747,0.2,0.6,107.8,115,115.4,108.2,25.8,25.8,5.8,4.4,9.4,8,89.4,85.6,0.44000000000000006,0.4852,38.2,40,0.32060000000000005,0.3814,20.8,23.4,0.8,0.7158,43.6,45.4,22.6,17.8,15.4,14
22400936,2025-03-10,1610612760,1610612743,0.8,0.4,122.8,115.4,110.4,118.6,26,28.8,7.8,4.4,9.6,7,93.8,93.2,0.47239999999999993,0.49219999999999997,40.2,32.2,0.37200000000000005,0.3674,23.6,17.8,0.8288,0.7176,48.4,47.4,20,18.4,10.6,13.8
22400928,2025-03-10,1610612737,1610612755,0.6,0,116.4,109,116.8,118.8,28.8,25,5.4,5.4,9.2,9.6,93.6,87.8,0.479,0.4624,35.2,36.6,0.3382,0.32639999999999997,18.2,20,0.8056000000000001,0.7888,46.8,39.2,19,17.2,14,13.8
22400931,2025-03-10,1610612748,1610612766,0.4,0,111.2,95.8,109.2,126.2,29.6,22.8,4.2,4.6,7.2,9.2,87.2,93.8,0.4934,0.38259999999999994,36.2,35.2,0.382,0.269,15.4,18.6,0.7816,0.7626,41.2,45,15.8,17.8,11,16.6
22400932,2025-03-10,1610612761,1610612764,0.4,0.6,114.8,106,113.4,107,26.6,29.2,3,4.2,9.6,8.8,92.2,86.2,0.4438,0.4434,36.6,40.8,0.3614,0.33920000000000006,25.4,19.6,0.7979999999999999,0.8022,46.4,43.4,20.4,17.8,13.2,15.4
22400943,2025-03-11,1610612740,1610612746,0.6,0.2,112.8,108,109.6,111.2,25,27,5.8,3.6,7.8,9.8,89.6,87,0.43360000000000004,0.4636,35,36.8,0.3388,0.32,29,20.2,0.7782000000000001,0.7807999999999999,49.6,42.6,17.4,20.6,14.8,13.4
22400940,2025-03-11,1610612739,1610612751,1,0.2,128.8,102.6,114.2,111.4,28.6,24,4.2,6.4,9.2,10.4,93.8,85.6,0.4978000000000001,0.42400000000000004,42.6,40.6,0.3898,0.2826,25.4,22.8,0.7505999999999999,0.8295999999999999,49.4,38.6,22,21.2,14.2,13.4
22400941,2025-03-11,1610612765,1610612764,0.8,0.4,113.8,103,104.8,110.4,29,26.2,6.2,6,11,8.6,85.8,91,0.49400000000000005,0.4072,32.8,43.2,0.3508,0.3044,24.2,19.8,0.7392,0.8049999999999999,46.4,46.2,21.2,17.6,14.2,14.2
22400942,2025-03-11,1610612754,1610612749,0.8,0.8,119.6,112.6,108.2,108,31.2,25.4,5,3.8,8.8,8.6,84.6,87.6,0.5228,0.46699999999999997,40.4,35,0.3802,0.327,19.6,24.6,0.8066000000000001,0.775,38,46.4,18.2,16.8,13.8,13.6
22400948,2025-03-12,1610612748,1610612746,0.2,0.2,106.6,112.6,106.2,115.4,27.6,29,4,4.6,7.2,9.4,87.4,87,0.471,0.48319999999999996,36,37,0.3404,0.33299999999999996,16.8,20,0.7369999999999999,0.8099999999999999,42.6,39.8,16.6,19,11.4,12.2
22400952,2025-03-12,1610612743,1610612750,0.8,0.6,125.2,113,122,108,31.2,28.6,4.4,3.6,6.2,11.8,92.6,89.6,0.49160000000000004,0.45199999999999996,39.4,47.8,0.41899999999999993,0.3822,21.8,19.4,0.7764,0.6895999999999999,46.6,40.4,17.6,17.6,13.4,8.6
22400946,2025-03-12,1610612738,1610612760,1,1,117.2,132,107,119.6,26.8,31.4,5.8,4.6,8,9.2,88.6,93,0.46980000000000005,0.5294000000000001,45.4,39,0.38320000000000004,0.43039999999999995,20,20,0.8458,0.8311999999999999,46.6,41.8,14.2,19.8,10.2,10.6
22400949,2025-03-12,1610612745,1610612756,0.8,0.2,112.8,128.2,103.4,132.6,22,32.2,5.4,4.2,6,6.2,93.4,89.8,0.4513999999999999,0.528,38.2,33.8,0.36000000000000004,0.4244,18.8,23.4,0.7552,0.7998000000000001,53.4,42.8,15.6,18.8,14.6,13
22400950,2025-03-12,1610612763,1610612762,0.2,0,118.8,114.8,122.8,123,28,25,4.6,4.8,6.8,6.2,91.8,91.4,0.4742,0.453,36.4,39,0.2894,0.3282,23.2,25.8,0.8972000000000001,0.7462,46,49,17.8,17.6,15.4,17.2
22400951,2025-03-12,1610612759,1610612742,0.4,0.4,123.6,113.6,125.2,123.8,31.8,26.8,3.4,4.8,8.4,8.2,91.4,90.8,0.5226,0.47400000000000003,38.6,37.2,0.4013999999999999,0.3792,18.8,18,0.6484,0.737,39,38.2,19.2,16.4,11.6,11.6
22400947,2025-03-12,1610612761,1610612755,0.6,0,116.4,108.2,110.2,118.2,26.8,25.2,3,5,8.6,9.4,95.8,88.2,0.43899999999999995,0.45780000000000004,37.8,36,0.3478,0.32260000000000005,26.6,20.2,0.7585999999999999,0.781,51.8,37,20.2,16,12.2,13
22400953,2025-03-12,1610612757,1610612752,0.6,0.6,115,113.4,101.6,109.4,25.8,27,5.8,4,9.4,8.8,89.6,91.8,0.4588,0.4524000000000001,41.4,39.8,0.37340000000000007,0.3416,23,21.4,0.7742,0.7916000000000001,45.8,44,21.6,18.4,15.6,12.2
22400945,2025-03-12,1610612737,1610612766,0.6,0.2,123.2,93.8,124.2,120.8,29.8,22.4,6.2,5.4,7.4,9.2,95.6,91.2,0.4962,0.3796,35.6,36.6,0.3678,0.238,18.6,19.8,0.8128,0.7891999999999999,46.4,43.2,18.2,16.8,13.8,16.6
22400954,2025-03-13,1610612765,1610612764,0.8,0.4,116,105.6,105,113,28.6,25.8,7,6,10.2,9,88.6,93.8,0.48860000000000003,0.4056,33,43.4,0.37560000000000004,0.31839999999999996,24,19.4,0.7232000000000001,0.8196,49.4,48.4,20.6,16.6,14.4,12.8
22400956,2025-03-13,1610612741,1610612751,0.4,0,119.4,102.4,120,112.6,31.6,24.8,4.2,5.4,7.8,10.2,99.4,86.2,0.45920000000000005,0.4156000000000001,44.2,43.8,0.33419999999999994,0.3054,16.8,21.8,0.7834,0.8039999999999999,47.4,38.4,17.8,21.6,12.2,12.6
22401141,2025-03-13,1610612740,1610612753,0.6,0.6,110.2,105.8,107,107.4,25.4,20,5.8,5.6,7,7.8,88.2,85,0.44420000000000004,0.4514,31.2,30.2,0.3644,0.3084,25.8,25.2,0.7971999999999999,0.8012,49.8,40.8,17.2,20.8,16.6,9.2
22400955,2025-03-13,1610612749,1610612747,0.6,0.4,117.4,112.2,111,111,22.6,25.4,3.4,4.6,7,7.4,86.2,86.4,0.5078,0.46099999999999997,32.4,40.6,0.3992,0.3792000000000001,22,22.6,0.7903999999999999,0.7518,46.2,44,15.2,18.8,13.4,14.2
22400957,2025-03-13,1610612744,1610612758,1,0.6,120.6,114.6,104.6,105.8,31.2,26.4,4,4.6,12.6,7.4,89,89.4,0.4704,0.495,40.6,31.8,0.354,0.37620000000000003,27.4,16.8,0.8238,0.8610000000000001,47,44.6,19.2,17,13.6,10.4
22400963,2025-03-14,1610612750,1610612753,0.6,0.6,121.4,102.4,114,103.8,29,19,4.4,6.4,5.8,7.6,93.4,84,0.4734,0.44139999999999996,43.4,30.6,0.36760000000000004,0.284,19.4,25.8,0.9228,0.7702000000000001,47.2,41.6,18,20,12.6,9.2
22400960,2025-03-14,1610612737,1610612746,0.8,0.2,124,112,119.2,112.8,29.6,27.2,6.4,2.6,8.4,9,95.6,85.2,0.4824,0.49800000000000005,35.6,35,0.3622,0.3264,21.8,21.4,0.8356,0.767,45.8,40,18.6,17.8,12.6,12.4
22400962,2025-03-14,1610612763,1610612739,0.4,1,120.6,122.8,123,106.4,28.8,23.2,5,3.6,9.4,6.2,91.8,87.2,0.4720000000000001,0.4749999999999999,39,40,0.3546,0.4224,23,27.6,0.8586,0.8392,42.2,46.6,18.6,15,13.6,10.8
22400958,2025-03-14,1610612748,1610612738,0.2,0.8,105,113.2,106.8,102.2,27.2,24.6,3.4,4.6,9,6.2,87.4,86.4,0.45899999999999996,0.47379999999999994,36.4,49.2,0.3532,0.395,16.4,14,0.7422,0.8865999999999999,41.6,44,16.8,15.8,11,11.4
22400966,2025-03-14,1610612762,1610612761,0.2,0.6,111.4,106,122,110.8,29,25.2,2.6,4.2,6,7,90.4,86.4,0.4534000000000001,0.4486,40,29.8,0.368,0.32480000000000003,19.8,24.8,0.7184000000000001,0.7647999999999999,44.2,45.6,16.2,22.8,16.4,16.6
22400959,2025-03-14,1610612755,1610612754,0.4,0.2,113.4,118.6,121.4,124,24.2,31.8,5,4.6,8.8,9.6,91.2,96.2,0.4444,0.46340000000000003,38.8,37.2,0.3472,0.3814,23.8,18.8,0.8061999999999999,0.8033999999999999,44.6,38.8,19,16,13.6,10.4
22400967,2025-03-14,1610612756,1610612758,0.4,0.4,114,111.8,116.8,111.6,30.8,25.8,5.6,4,5,7.6,85,87.8,0.492,0.4828,42.6,32,0.3794,0.3684,18.2,18.8,0.8056000000000001,0.8230000000000001,44.6,41.2,17.2,17.4,13.4,10.8
22400965,2025-03-14,1610612743,1610612747,0.6,0.4,117.8,109.6,120.8,110,30,22.8,3.8,4.8,6.2,7,91.2,85.4,0.4704,0.45919999999999994,37.8,38.6,0.38660000000000005,0.3742,21.4,20.2,0.7634000000000001,0.805,45.2,42.6,16.8,19.4,13,14
22400961,2025-03-14,1610612745,1610612742,0.8,0.2,115,111.4,104.8,125,23.4,26.4,4.2,4,7,8,92.8,89.4,0.461,0.47380000000000005,38.8,37,0.35459999999999997,0.3694,20.2,17.8,0.7516,0.7344,50.4,37.4,16,15.8,13.4,13.4
22400964,2025-03-14,1610612759,1610612766,0.4,0.2,124.8,98.2,126.6,117.2,32.2,24.4,3.2,5.8,8,8.6,91.6,89.2,0.5344,0.40119999999999995,37.4,37.2,0.391,0.28680000000000005,17.6,19.2,0.6814,0.8241999999999999,39.6,45.2,19,17.8,13,17.8
22400968,2025-03-15,1610612751,1610612738,0.2,0.8,110,107.6,117.8,99.6,25.6,24,5.6,4,8.8,6.6,90.4,86,0.42799999999999994,0.4524,41.2,51.4,0.34720000000000006,0.3736,23.8,11.8,0.7666000000000001,0.9046,43,42.6,22.2,15,13.6,12.2
22400975,2025-03-15,1610612743,1610612764,0.6,0.4,118.2,108.8,123,118,30.2,25.2,4.2,5.6,7,8.4,88.6,94.2,0.47400000000000003,0.4102,35.4,42.4,0.382,0.3392,25.8,21.4,0.7712,0.8018000000000001,42,48.2,17,20.4,12.8,12.8
22400974,2025-03-15,1610612744,1610612752,1,0.6,125.8,113.4,105.6,109.4,33.2,26.6,5,4,12.4,9.2,89,91.6,0.4986,0.45339999999999997,40.6,38.4,0.40519999999999995,0.3506,25.4,22.2,0.8326,0.7689999999999999,46.8,44.6,20.2,19.4,13.8,13.6
22400971,2025-03-15,1610612763,1610612748,0.4,0.2,119.8,107.8,123.6,111.8,27.6,22.4,4,3.2,10.2,7,92.2,87.2,0.46580000000000005,0.441,38.6,35.8,0.358,0.29300000000000004,23.2,24.4,0.8506,0.8278000000000001,43,43.8,20.4,17.2,14,12.8
22400970,2025-03-15,1610612745,1610612741,0.8,0.6,118,120.8,102.8,116.4,24.4,26.4,4.4,5.4,7.2,6.8,93.4,90.8,0.46959999999999996,0.4718,37.4,40.6,0.39360000000000006,0.3572,19.8,24.4,0.7609999999999999,0.8479999999999999,51.8,47.6,15.8,18.6,12.6,13.6
22400973,2025-03-15,1610612759,1610612740,0.4,0.4,129.6,118.4,130.6,128.8,32.2,29.2,3.2,4,8.4,7.8,93.8,97,0.533,0.4974,40.8,37.4,0.41340000000000005,0.34280000000000005,17.6,15.4,0.7088,0.5902,40.4,42.4,18.4,14.8,12.6,10.6
22400972,2025-03-15,1610612749,1610612754,0.6,0.2,118.6,114.2,109.6,118,23.6,30.4,4.4,4.4,8,9.4,86.2,92.6,0.5007999999999999,0.46880000000000005,32.6,37.2,0.4124,0.3472,24.2,18.4,0.7904,0.779,47.8,39.4,14.8,16,13.8,11
22400969,2025-03-15,1610612765,1610612760,0.6,1,119.8,129.6,111.4,117.4,28.8,28.8,6.8,3.4,9.6,8.8,89.8,92.2,0.4892,0.5154000000000001,33.2,39.4,0.3802,0.392,25.4,23,0.7564,0.8240000000000001,48.4,43.2,21.6,18.8,13.8,10.4
22400977,2025-03-16,1610612747,1610612756,1,0.2,114.8,127.2,106,129.4,23.6,32.2,4.4,4.4,8.6,5.8,83.6,87.4,0.47140000000000004,0.5336000000000001,42,33.8,0.3456,0.44580000000000003,28.6,23,0.7535999999999999,0.8144,46.4,42.8,17.6,18.6,14.6,14
22400976,2025-03-16,1610612742,1610612755,0.2,0,109,110,119.4,121.8,25.8,24,3.6,5.4,7.8,10,89.8,91.2,0.44279999999999997,0.45680000000000004,37,36.4,0.3242,0.3142,21,20.2,0.8309999999999998,0.7627999999999999,39,37.4,14.6,17,9.8,12
22400979,2025-03-16,1610612739,1610612753,1,0.6,125,106.6,113.6,105,27.8,18.4,4,5.8,8.6,7.4,92.8,85,0.4832000000000001,0.4574,42.4,30,0.35839999999999994,0.3376,26.4,24.2,0.7686,0.7896,49.2,39.8,19.2,21.4,13.8,8.8
22400982,2025-03-16,1610612749,1610612760,0.6,1,119.6,126.4,111,114.6,24.2,26.8,4.4,4.2,8.2,9,84,92,0.5162,0.5054000000000001,33.2,40.2,0.41100000000000003,0.3908,23.8,21.6,0.8186,0.813,47.2,43,15.8,18.6,14.6,11.6
22400978,2025-03-16,1610612751,1610612737,0.2,0.6,113.2,125.2,118.8,125.4,27.4,34.4,4.2,6,8.2,9.2,89.4,92.2,0.44139999999999996,0.5115999999999999,42.8,34.8,0.3816,0.3982,22.6,23.2,0.7891999999999999,0.7252,43,38.4,21.8,20.8,12.4,13.2
22400981,2025-03-16,1610612750,1610612762,0.8,0,124.8,115.2,115.6,121,28.8,24,4.4,5.8,6.6,6.2,88.8,92.6,0.5025999999999999,0.45360000000000006,41.2,37.8,0.40700000000000003,0.3388,22,26,0.8922000000000001,0.7116,44.4,53.2,19.6,17.6,13,18
22400980,2025-03-16,1610612757,1610612761,0.4,0.6,115.2,110,106.6,113.8,25.2,26.2,6.2,4.6,9,7.2,89.2,88.2,0.4584,0.4528,42.4,29.6,0.3788,0.3332,24.6,27.2,0.7140000000000001,0.7482,46,46,21.8,24,16.6,16.2
22400986,2025-03-17,1610612750,1610612754,0.8,0.2,127.2,114,115.8,118.2,29.2,29.2,5.2,4.6,8.4,9.2,88.4,94.2,0.5168,0.45779999999999993,40.6,38,0.42000000000000004,0.3186,22.8,19.4,0.8488,0.8078,43.4,39.8,19.4,16.8,13.2,11.2
22400989,2025-03-17,1610612762,1610612741,0.2,0.6,112.6,121.4,124.4,117.2,28.8,26.4,2.6,5.2,7,6.8,88.6,88.8,0.4614000000000001,0.48460000000000003,38.8,38.6,0.3704,0.3516,22.2,25.2,0.7048,0.8564,42.2,44.2,17.6,20.8,16.6,12.6
22400984,2025-03-17,1610612752,1610612748,0.6,0.2,115.6,103.4,121.8,113.2,24,22.6,4.6,3.2,7,6.4,90.6,86.6,0.4782,0.426,29.6,36,0.34240000000000004,0.28600000000000003,24,22.2,0.7932,0.857,41.6,42.8,16.4,17.6,13.2,13
22400990,2025-03-17,1610612744,1610612743,1,0.4,120,118.4,104,120.8,32.2,27.4,4.8,4.6,11.8,6.6,86,91.6,0.4822,0.5004,40.8,34.4,0.4086,0.40380000000000005,25.2,19,0.8221999999999999,0.7404,45,46.8,19.4,17.8,13.6,12.4
22400985,2025-03-17,1610612745,1610612755,1,0.2,120.8,115,103,124.8,25.6,24,5.2,4.8,6.6,10,95.8,92,0.4734,0.4726000000000001,39.2,36.8,0.383,0.32720000000000005,20.4,21,0.7372,0.7693999999999999,54,38.2,16.2,17.4,11.8,11.6
22400995,2025-03-17,1610612757,1610612764,0.4,0.6,114.6,116,106.6,121.4,24.4,27.6,6.2,6.4,10,9,88.8,96.4,0.45359999999999995,0.4332000000000001,44.4,44.4,0.3708,0.36639999999999995,24.6,20.4,0.725,0.8146000000000001,46.8,48.4,22.2,20.4,18,13.6
22400992,2025-03-17,1610612758,1610612763,0.6,0.6,118.4,114,116,115,25.8,26,4.4,7.4,8.6,8.2,87.8,97.6,0.4896,0.43400869565217404,36.6,36.2,0.3758,0.3102242424242424,22.8,23.4,0.8198000000000001,0.7807241379310345,45.4,52,18.4,22.6,16.2,12.6
22400991,2025-03-17,1610612756,1610612761,0.6,0.6,116,112.2,114.2,112.6,30.4,27.4,4.4,4.2,5.8,8,82.4,89.6,0.5065999999999999,0.4486,42.4,30.4,0.4364,0.3534,17.6,28,0.8103999999999999,0.7706,43,47.4,16.8,25.4,13.4,16.2
22400987,2025-03-17,1610612740,1610612765,0.4,0.6,106,125.2,110.4,119.8,24.6,27.4,6,5.4,7,9.8,85.2,88.6,0.4434,0.5242000000000001,29.6,33.4,0.3538,0.324,24.8,28,0.8033999999999999,0.7414,44,41.6,16.6,23.8,16,15
22401012,2025-03-18,1610612744,1610612749,0.8,0.6,115.4,114.8,108.4,110.8,29,27,5.8,4,11.8,8,82.8,86.8,0.48179999999999995,0.4808,39,36.2,0.38559999999999994,0.3248,27,25.2,0.7668,0.7598,42.4,45.6,19.6,17.6,15.4,14.2
22400993,2025-03-18,1610612766,1610612737,0.2,0.4,106.6,123,115.4,127.6,25.6,32.6,3.6,6.8,5.2,10.4,92.8,90.8,0.4328,0.508,39,33.4,0.3138,0.37579999999999997,18.8,24.6,0.7498,0.7306000000000001,48.2,37.8,19.4,20.4,13.8,13.8
22400994,2025-03-18,1610612738,1610612751,0.8,0,117.6,104.6,110,114.4,26.6,26.2,6.2,6,8.4,8.2,91.8,88.6,0.4622,0.4266,51.2,43.4,0.3642,0.2924,17,20.6,0.8494000000000002,0.79,45.8,40.6,15.6,21.2,10,11.4
22400997,2025-03-18,1610612746,1610612739,1,1,119.4,125,108.8,114.8,25.8,24.6,4.6,3.4,8.8,7,86,88.8,0.5172000000000001,0.46240000000000003,30.8,43.8,0.41080000000000005,0.37820000000000004,22.6,31,0.8106,0.8342,40.2,45.8,17.6,15.8,11.8,11.6
22400998,2025-03-19,1610612754,1610612742,0.8,0.2,116.8,110.2,108.8,126.4,31,24.4,4.6,4.4,9.6,7.4,85.2,91.8,0.5144,0.46420000000000006,41,35,0.3802,0.36100000000000004,17.8,16.4,0.777,0.7642,36.4,36,17.4,13.6,13.2,11.2
22400999,2025-03-19,1610612753,1610612745,0,0.2,107,111.8,117.2,117.8,23,25.8,5.4,4,8.2,5.8,83.2,96,0.4526,0.46020000000000005,29.2,33,0.31900000000000006,0.3496,27.4,20.2,0.806,0.6194,36.8,47.4,22.6,19.6,13.6,12.8
22401009,2025-03-19,1610612758,1610612739,0.6,0.8,120.2,124.2,116.8,118,28,25.8,4.4,2.8,8.8,7.4,87.2,88,0.49960000000000004,0.46440000000000003,36.6,44.2,0.41980000000000006,0.35919999999999996,22.2,32.4,0.7956,0.7966,42.8,42.8,18.2,17.2,15,11.8
22401001,2025-03-19,1610612750,1610612740,0.8,0.2,128.6,116.6,116.2,129.4,29.6,31,5.6,3.4,9.4,7.6,90,94.6,0.52,0.5012,40,35,0.40199999999999997,0.33899999999999997,24.4,15.2,0.8172,0.6736,43.4,42.8,19.4,16.4,13.4,12.4
22401000,2025-03-19,1610612748,1610612765,0,0.6,102,121,109.4,107.4,24.6,26.2,3.4,5.8,9,10,86,86.8,0.45439999999999997,0.5156000000000001,35.8,32.4,0.35940000000000005,0.2982,16.2,28.8,0.6931999999999999,0.7492,39.6,44.2,15.4,23,12.2,14.2
22401002,2025-03-19,1610612760,1610612755,0.6,0.2,125.2,120,118.2,128.4,27.4,23.8,8.4,5.2,9.4,9.6,96.2,93.8,0.4686,0.476,41.8,40.2,0.3758,0.369,22.8,20.6,0.8638,0.7646,47.6,38,19.4,18.2,10,12.2
22401003,2025-03-19,1610612759,1610612752,0.6,0.4,127,109,124.4,106.4,30.2,25.2,3,4,10,9.4,92.4,89.8,0.5138,0.4426,40,34.4,0.4116000000000001,0.362,21,21.8,0.7104,0.8048,40.8,45.2,18,19.4,12.2,14.2
22401006,2025-03-19,1610612747,1610612743,1,0.6,114,118.8,104.8,117.6,23.8,28.2,5,5.6,8.6,7.4,83.4,89,0.4748,0.5042,41.6,35.4,0.3638,0.4226,25.8,20.4,0.7582,0.7323999999999999,44,46.4,18,19.2,13.8,13.8
22401008,2025-03-19,1610612757,1610612763,0.6,0.6,116.6,115.8,104,116,24,25.2,5.4,7.4,9.8,8.6,91.4,95.8,0.45,0.449008695652174,46.2,34.4,0.3712,0.3352242424242424,24.2,23.2,0.7284,0.8079241379310342,50.2,52.4,19.4,23.2,16.2,13.4
22401007,2025-03-19,1610612756,1610612741,0.8,0.6,118.6,115.2,107.2,114.6,31.4,25.8,4,4.6,6.4,7,82,90.4,0.5152,0.47000000000000003,39.6,39.6,0.4636,0.3238,18.6,21.2,0.8504000000000002,0.8301999999999999,43.4,45.2,18,19.8,13.4,11.8
22401005,2025-03-20,1610612744,1610612761,0.8,0.6,113.2,107,105,113.4,28.8,25.4,6.2,4,10.8,8,81.4,86.4,0.4816,0.4364,39.6,30,0.4042,0.3404,24,28.6,0.7827999999999999,0.7584,43.6,45.2,19,24.2,15.6,15.6
22401011,2025-03-20,1610612754,1610612751,1,0,120.6,105,110,112.2,31,26.6,5,4.8,8.2,7.6,84.6,87.2,0.53,0.4474,39.4,44.6,0.4064,0.3194,19.8,17,0.7708,0.748,37.6,40.8,19.8,20.2,12,10.6
22401013,2025-03-20,1610612758,1610612741,0.8,0.6,123.2,117,114.2,114.6,28.4,26.8,4,5.4,9,7.2,89.6,90.8,0.49939999999999996,0.4788,37.2,40.6,0.4424,0.34219999999999995,21.8,20,0.7943999999999999,0.808,43.2,44.8,19,20.2,13,12
22401010,2025-03-20,1610612766,1610612752,0.2,0.4,107,108.2,119.6,107.8,25,26.8,4.2,5,4.8,8.8,91,89.4,0.43499999999999994,0.4486,36.6,33.2,0.31379999999999997,0.37479999999999997,21.8,19.6,0.7687999999999999,0.8010000000000002,47.2,44.8,19.8,18.8,13.8,13.6
22400996,2025-03-20,1610612747,1610612749,1,0.4,116.8,112.6,106,111.4,25,26,4.6,3.6,8.4,7.6,84,86.2,0.47840000000000005,0.46399999999999997,42.6,37.4,0.3814,0.3318,27,25.4,0.7464,0.7698,43.8,43.6,18.6,15.8,13.4,12.8
22401022,2025-03-21,1610612757,1610612743,0.6,0.4,111.4,113.6,106.2,117.8,21.6,27.6,5.2,4.8,8.2,8,93.2,89.6,0.4162,0.4864,46.8,37,0.3564,0.3796,23,18.4,0.7496,0.7078,51.8,45.4,18.4,19,16,13.6
22401015,2025-03-21,1610612748,1610612745,0,0.4,103.8,114,111.4,116.2,23.6,25.2,4,4,9,7.4,86.2,92.2,0.4600000000000001,0.4739999999999999,35.4,34.4,0.3396,0.35520000000000007,17.6,22.2,0.7144,0.646,38.8,47,15.2,18.8,13,14.2
22401014,2025-03-21,1610612764,1610612753,0.4,0.6,116.8,105.4,117.6,104,27.4,19.6,7.8,5,7.8,8.4,86.4,84.2,0.4694,0.445,39.6,31.2,0.38659999999999994,0.37340000000000007,26,23.4,0.8004,0.8116,42.2,38.6,22.2,21,16.4,10.4
22401016,2025-03-21,1610612750,1610612740,0.6,0.4,126.4,118.8,117.6,127.4,28,31,5.8,4,9.4,6.6,89.2,95,0.4974000000000001,0.5056,39.8,35.2,0.394,0.35,28.2,16.6,0.7902,0.6626,44,45,19,18.8,12.8,12.2
